time,enrolled,available,waitlisted,total
2022-11-19T00:55:33,240,0,92,240
2022-11-19T01:04:47,240,0,92,240
2022-11-19T01:14:00,240,0,92,240
2022-11-19T01:23:13,240,0,92,240
2022-11-19T01:32:25,240,0,92,240
2022-11-19T01:41:47,240,0,92,240
2022-11-19T01:50:58,240,0,92,240
2022-11-19T02:00:09,240,0,92,240
2022-11-19T02:09:20,240,0,92,240
2022-11-19T02:18:30,240,0,92,240
2022-11-19T02:27:41,240,0,92,240
2022-11-19T02:36:51,240,0,92,240
2022-11-19T02:46:01,240,0,92,240
2022-11-19T02:55:12,240,0,92,240
2022-11-19T03:04:24,240,0,92,240
2022-11-19T03:13:34,240,0,92,240
2022-11-19T03:22:44,240,0,92,240
2022-11-19T03:31:54,240,0,92,240
2022-11-19T03:41:07,240,0,92,240
2022-11-19T03:50:21,240,0,92,240
2022-11-19T03:59:34,240,0,92,240
2022-11-19T04:08:46,240,0,92,240
2022-11-19T04:31:43,240,0,92,240
2022-11-19T04:41:15,240,0,92,240
2022-11-19T04:50:28,240,0,92,240
2022-11-19T04:59:40,240,0,92,240
2022-11-19T05:08:52,240,0,92,240
2022-11-19T05:18:05,240,0,92,240
2022-11-19T05:27:18,240,0,92,240
2022-11-19T05:36:31,240,0,92,240
2022-11-19T05:45:44,240,0,92,240
2022-11-19T05:54:58,240,0,92,240
2022-11-19T06:04:13,240,0,92,240
2022-11-19T06:13:28,240,0,92,240
2022-11-19T06:22:42,240,0,92,240
2022-11-19T06:31:55,240,0,92,240
2022-11-19T06:41:10,240,0,92,240
2022-11-19T06:50:24,240,0,92,240
2022-11-19T06:59:38,240,0,92,240
2022-11-19T07:08:53,240,0,92,240
2022-11-19T07:18:07,240,0,92,240
2022-11-19T07:27:23,240,0,92,240
2022-11-19T07:36:47,240,0,92,240
2022-11-19T07:46:01,240,0,92,240
2022-11-19T07:55:15,240,0,92,240
2022-11-19T08:04:29,240,0,92,240
2022-11-19T08:13:44,240,0,92,240
2022-11-19T08:22:59,240,0,92,240
2022-11-19T08:32:13,240,0,92,240
2022-11-19T08:41:26,240,0,92,240
2022-11-19T08:50:40,240,0,92,240
2022-11-19T08:59:53,240,0,92,240
2022-11-19T09:09:06,240,0,92,240
2022-11-19T09:18:20,240,0,92,240
2022-11-19T09:27:33,240,0,92,240
2022-11-19T09:36:47,240,0,92,240
2022-11-19T09:46:17,240,0,92,240
2022-11-19T09:55:30,240,0,92,240
2022-11-19T10:04:44,240,0,92,240
2022-11-19T10:13:57,240,0,92,240
2022-11-19T10:23:09,240,0,92,240
2022-11-19T10:32:21,240,0,92,240
2022-11-19T10:41:34,240,0,92,240
2022-11-19T10:50:45,240,0,92,240
2022-11-19T10:59:56,240,0,92,240
2022-11-19T11:09:08,240,0,92,240
2022-11-19T11:18:21,240,0,92,240
2022-11-19T11:27:32,240,0,92,240
2022-11-19T11:36:44,240,0,92,240
2022-11-19T11:45:55,240,0,92,240
2022-11-19T11:55:06,240,0,92,240
2022-11-19T12:04:27,240,0,92,240
2022-11-19T12:13:39,240,0,92,240
2022-11-19T12:22:52,240,0,92,240
2022-11-19T12:32:04,240,0,92,240
2022-11-19T12:41:15,240,0,92,240
2022-11-19T12:50:26,240,0,92,240
2022-11-19T12:59:38,240,0,92,240
2022-11-19T13:08:49,240,0,92,240
2022-11-19T13:18:00,240,0,92,240
2022-11-19T13:27:26,240,0,92,240
2022-11-19T13:36:37,240,0,92,240
2022-11-19T13:45:49,240,0,92,240
2022-11-19T13:55:01,240,0,92,240
2022-11-19T14:04:14,240,0,92,240
2022-11-19T14:13:27,240,0,92,240
2022-11-19T14:22:39,240,0,92,240
2022-11-19T14:31:56,240,0,92,240
2022-11-19T14:41:14,240,0,92,240
2022-11-19T14:50:32,240,0,92,240
2022-11-19T14:59:50,240,0,92,240
2022-11-19T15:09:19,240,0,92,240
2022-11-19T15:18:37,240,0,92,240
2022-11-19T15:27:55,240,0,92,240
2022-11-19T15:37:14,240,0,92,240
2022-11-19T15:46:33,240,0,92,240
2022-11-19T15:55:51,240,0,92,240
2022-11-19T16:05:06,240,0,92,240
2022-11-19T16:14:20,240,0,92,240
2022-11-19T16:23:35,240,0,92,240
2022-11-19T16:32:46,240,0,92,240
2022-11-19T16:41:57,240,0,92,240
2022-11-19T16:51:08,240,0,92,240
2022-11-19T17:00:30,240,0,92,240
2022-11-19T17:09:42,240,0,92,240
2022-11-19T17:18:55,240,0,92,240
2022-11-19T17:28:07,240,0,92,240
2022-11-19T17:37:18,240,0,92,240
2022-11-19T17:46:29,240,0,92,240
2022-11-19T17:55:40,240,0,92,240
2022-11-19T18:04:53,240,0,92,240
2022-11-19T18:14:05,240,0,92,240
2022-11-19T18:23:17,240,0,92,240
2022-11-19T18:32:30,240,0,92,240
2022-11-19T18:41:43,240,0,92,240
2022-11-19T18:50:54,240,0,92,240
2022-11-19T19:00:06,240,0,92,240
2022-11-19T19:09:17,240,0,92,240
2022-11-19T19:18:29,240,0,92,240
2022-11-19T19:28:01,240,0,92,240
2022-11-19T19:37:12,240,0,92,240
2022-11-19T19:46:24,240,0,92,240
2022-11-19T19:55:36,240,0,92,240
2022-11-19T20:04:49,240,0,92,240
2022-11-19T20:14:01,240,0,92,240
2022-11-19T20:23:14,240,0,92,240
2022-11-19T20:32:28,240,0,92,240
2022-11-19T20:41:41,240,0,92,240
2022-11-19T20:50:52,240,0,92,240
2022-11-19T21:00:04,240,0,92,240
2022-11-19T21:09:17,240,0,92,240
2022-11-19T21:18:29,240,0,92,240
2022-11-19T21:27:41,240,0,92,240
2022-11-19T21:37:04,240,0,92,240
2022-11-19T21:46:16,240,0,92,240
2022-11-19T21:55:29,240,0,92,240
2022-11-19T22:04:41,240,0,92,240
2022-11-19T22:13:52,240,0,92,240
2022-11-19T22:23:04,240,0,92,240
2022-11-19T22:32:16,240,0,92,240
2022-11-19T22:41:29,240,0,92,240
2022-11-19T22:50:40,240,0,92,240
2022-11-19T22:59:52,240,0,92,240
2022-11-19T23:09:05,240,0,92,240
2022-11-19T23:18:17,240,0,92,240
2022-11-19T23:27:30,240,0,92,240
2022-11-19T23:36:42,240,0,92,240
2022-11-19T23:45:54,240,0,92,240
2022-11-19T23:55:05,240,0,92,240
2022-11-20T00:04:34,240,0,92,240
2022-11-20T00:13:45,240,0,92,240
2022-11-20T01:05:07,240,0,93,240
2022-11-20T01:14:21,240,0,93,240
2022-11-20T01:23:33,240,0,93,240
2022-11-20T01:32:45,240,0,93,240
2022-11-20T01:41:57,240,0,93,240
2022-11-20T01:51:09,240,0,93,240
2022-11-20T02:00:23,240,0,93,240
2022-11-20T02:09:39,240,0,93,240
2022-11-20T02:18:53,240,0,93,240
2022-11-20T02:28:19,240,0,93,240
2022-11-20T02:37:34,240,0,93,240
2022-11-20T02:46:48,240,0,93,240
2022-11-20T02:56:02,240,0,93,240
2022-11-20T03:05:18,240,0,93,240
2022-11-20T03:14:32,240,0,93,240
2022-11-20T03:23:53,240,0,93,240
2022-11-20T03:33:06,240,0,93,240
2022-11-20T03:42:20,240,0,93,240
2022-11-20T03:51:35,240,0,93,240
2022-11-20T04:00:48,240,0,93,240
2022-11-20T04:16:42,240,0,92,240
2022-11-20T04:25:58,240,0,92,240
2022-11-20T04:36:41,240,0,92,240
2022-11-20T04:45:56,240,0,92,240
2022-11-20T04:55:11,240,0,92,240
2022-11-20T05:04:25,240,0,92,240
2022-11-20T05:13:37,240,0,92,240
2022-11-20T05:22:49,240,0,92,240
2022-11-20T05:32:00,240,0,92,240
2022-11-20T05:41:12,240,0,92,240
2022-11-20T05:50:24,240,0,92,240
2022-11-20T05:59:40,240,0,92,240
2022-11-20T06:08:57,240,0,92,240
2022-11-20T06:18:12,240,0,92,240
2022-11-20T06:27:26,240,0,92,240
2022-11-20T06:36:39,240,0,92,240
2022-11-20T06:45:52,240,0,92,240
2022-11-20T06:55:04,240,0,92,240
2022-11-20T07:04:17,240,0,92,240
2022-11-20T07:13:31,240,0,92,240
2022-11-20T07:22:44,240,0,92,240
2022-11-20T07:32:01,240,0,92,240
2022-11-20T07:41:16,240,0,92,240
2022-11-20T07:50:30,240,0,92,240
2022-11-20T07:59:44,240,0,92,240
2022-11-20T08:08:58,240,0,92,240
2022-11-20T08:18:11,240,0,92,240
2022-11-20T08:27:26,240,0,92,240
2022-11-20T08:36:39,240,0,92,240
2022-11-20T08:45:52,240,0,92,240
2022-11-20T08:55:04,240,0,92,240
2022-11-20T09:04:18,240,0,92,240
2022-11-20T09:13:32,240,0,92,240
2022-11-20T09:22:44,240,0,92,240
2022-11-20T09:31:56,240,0,92,240
2022-11-20T09:41:19,240,0,92,240
2022-11-20T09:50:33,240,0,92,240
2022-11-20T09:59:46,240,0,92,240
2022-11-20T10:08:56,240,0,92,240
2022-11-20T10:18:05,240,0,92,240
2022-11-20T10:27:15,240,0,92,240
2022-11-20T10:36:25,240,0,92,240
2022-11-20T10:45:34,240,0,92,240
2022-11-20T10:54:43,240,0,92,240
2022-11-20T11:03:53,240,0,92,240
2022-11-20T11:13:02,240,0,92,240
2022-11-20T11:22:12,240,0,92,240
2022-11-20T11:31:22,240,0,92,240
2022-11-20T11:40:31,240,0,92,240
2022-11-20T11:49:41,240,0,92,240
2022-11-20T11:58:51,240,0,92,240
2022-11-20T12:08:02,240,0,92,240
2022-11-20T12:17:13,240,0,92,240
2022-11-20T12:26:24,240,0,92,240
2022-11-20T12:35:35,240,0,92,240
2022-11-20T12:44:56,240,0,92,240
2022-11-20T12:54:08,240,0,92,240
2022-11-20T13:03:19,240,0,92,240
2022-11-20T13:12:29,240,0,92,240
2022-11-20T13:21:38,240,0,92,240
2022-11-20T13:30:48,240,0,92,240
2022-11-20T13:39:58,240,0,92,240
2022-11-20T13:49:08,240,0,92,240
2022-11-20T13:58:17,240,0,92,240
2022-11-20T14:07:27,240,0,92,240
2022-11-20T14:16:37,240,0,92,240
2022-11-20T14:25:46,240,0,92,240
2022-11-20T14:34:56,240,0,92,240
2022-11-20T14:44:06,240,0,92,240
2022-11-20T14:53:25,240,0,92,240
2022-11-20T15:02:34,240,0,92,240
2022-11-20T15:11:44,240,0,92,240
2022-11-20T15:20:53,240,0,92,240
2022-11-20T15:30:03,240,0,92,240
2022-11-20T15:39:13,240,0,92,240
2022-11-20T15:48:22,240,0,92,240
2022-11-20T15:57:32,240,0,92,240
2022-11-20T16:06:42,240,0,92,240
2022-11-20T16:15:51,240,0,92,240
2022-11-20T16:25:01,240,0,92,240
2022-11-20T16:34:11,240,0,92,240
2022-11-20T16:43:21,240,0,92,240
2022-11-20T16:52:31,240,0,92,240
2022-11-20T17:01:50,240,0,92,240
2022-11-20T17:11:01,240,0,93,240
2022-11-20T17:20:11,240,0,93,240
2022-11-20T17:29:21,240,0,93,240
2022-11-20T17:35:39,240,0,93,240
2022-11-20T17:44:49,240,0,93,240
2022-11-20T17:53:59,240,0,93,240
2022-11-20T18:03:10,240,0,93,240
2022-11-20T18:12:20,240,0,93,240
2022-11-20T18:21:31,240,0,93,240
2022-11-20T18:30:40,240,0,93,240
2022-11-20T18:39:50,240,0,93,240
2022-11-20T18:49:01,240,0,93,240
2022-11-20T18:58:21,240,0,93,240
2022-11-20T19:07:34,240,0,93,240
2022-11-20T19:16:44,240,0,93,240
2022-11-20T19:25:55,240,0,93,240
2022-11-20T19:35:05,240,0,93,240
2022-11-20T19:44:15,240,0,93,240
2022-11-20T19:53:25,240,0,93,240
2022-11-20T20:02:34,240,0,93,240
2022-11-20T20:11:44,240,0,93,240
2022-11-20T20:21:04,240,0,93,240
2022-11-20T20:30:14,240,0,93,240
2022-11-20T20:39:24,240,0,93,240
2022-11-20T20:48:34,240,0,93,240
2022-11-20T20:57:43,240,0,93,240
2022-11-20T21:06:53,240,0,93,240
2022-11-20T21:16:03,240,0,93,240
2022-11-20T21:25:13,240,0,93,240
2022-11-20T21:34:23,240,0,93,240
2022-11-20T21:43:33,240,0,93,240
2022-11-20T21:52:43,240,0,93,240
2022-11-20T22:02:03,240,0,93,240
2022-11-20T22:11:15,240,0,93,240
2022-11-20T22:20:25,240,0,92,240
2022-11-20T22:29:36,240,0,92,240
2022-11-20T22:38:46,240,0,92,240
2022-11-20T22:47:55,240,0,92,240
2022-11-20T22:57:05,240,0,92,240
2022-11-20T23:06:15,240,0,92,240
2022-11-20T23:15:26,240,0,92,240
2022-11-20T23:24:36,240,0,92,240
2022-11-20T23:33:48,240,0,92,240
2022-11-20T23:43:08,240,0,92,240
2022-11-20T23:52:19,240,0,92,240
2022-11-21T00:01:30,240,0,92,240
2022-11-21T00:10:44,240,0,92,240
2022-11-21T00:19:59,240,0,92,240
2022-11-21T00:29:14,240,0,92,240
2022-11-21T00:38:29,240,0,92,240
2022-11-21T00:47:42,240,0,92,240
2022-11-21T00:56:55,240,0,92,240
2022-11-21T01:06:10,240,0,92,240
2022-11-21T01:15:27,240,0,92,240
2022-11-21T01:24:41,240,0,92,240
2022-11-21T01:33:55,240,0,92,240
2022-11-21T01:43:09,240,0,92,240
2022-11-21T01:52:22,240,0,92,240
2022-11-21T02:01:37,240,0,92,240
2022-11-21T02:10:50,240,0,92,240
2022-11-21T02:20:05,240,0,92,240
2022-11-21T02:29:19,240,0,92,240
2022-11-21T02:38:33,240,0,92,240
2022-11-21T02:47:54,240,0,92,240
2022-11-21T02:57:06,240,0,92,240
2022-11-21T03:06:24,240,0,92,240
2022-11-21T03:15:36,240,0,92,240
2022-11-21T03:24:48,240,0,92,240
2022-11-21T03:34:00,240,0,92,240
2022-11-21T03:43:14,240,0,92,240
2022-11-21T03:52:28,240,0,92,240
2022-11-21T04:01:42,240,0,92,240
2022-11-21T04:10:57,240,0,92,240
2022-11-21T04:23:40,240,0,92,240
2022-11-21T04:32:56,240,0,92,240
2022-11-21T04:43:21,240,0,92,240
2022-11-21T04:52:52,240,0,92,240
2022-11-21T05:02:05,240,0,92,240
2022-11-21T05:11:18,240,0,92,240
2022-11-21T05:20:30,240,0,92,240
2022-11-21T05:29:40,240,0,92,240
2022-11-21T05:38:51,240,0,92,240
2022-11-21T05:48:03,240,0,92,240
2022-11-21T05:57:17,240,0,92,240
2022-11-21T06:06:33,240,0,92,240
2022-11-21T06:15:47,240,0,92,240
2022-11-21T06:25:01,240,0,92,240
2022-11-21T06:34:13,240,0,92,240
2022-11-21T06:43:26,240,0,92,240
2022-11-21T06:52:38,240,0,92,240
2022-11-21T07:01:50,240,0,92,240
2022-11-21T07:11:03,240,0,92,240
2022-11-21T07:20:17,240,0,92,240
2022-11-21T07:29:31,240,0,92,240
2022-11-21T07:38:45,240,0,92,240
2022-11-21T07:47:58,240,0,92,240
2022-11-21T07:57:16,240,0,92,240
2022-11-21T08:06:30,240,0,92,240
2022-11-21T08:15:45,240,0,92,240
2022-11-21T08:25:02,240,0,92,240
2022-11-21T08:34:27,240,0,92,240
2022-11-21T08:43:41,240,0,92,240
2022-11-21T08:52:54,240,0,92,240
2022-11-21T09:02:08,240,0,92,240
2022-11-21T09:11:22,240,0,92,240
2022-11-21T09:20:35,240,0,92,240
2022-11-21T09:29:48,240,0,92,240
2022-11-21T09:39:01,240,0,92,240
2022-11-21T09:48:15,240,0,92,240
2022-11-21T09:57:29,240,0,92,240
2022-11-21T10:06:46,240,0,92,240
2022-11-21T10:16:00,240,0,92,240
2022-11-21T10:25:16,240,0,92,240
2022-11-21T10:34:31,240,0,92,240
2022-11-21T10:43:46,240,0,92,240
2022-11-21T10:53:11,240,0,92,240
2022-11-21T11:02:25,240,0,92,240
2022-11-21T11:11:39,240,0,92,240
2022-11-21T11:21:11,240,0,92,240
2022-11-21T11:30:25,240,0,92,240
2022-11-21T11:39:40,240,0,92,240
2022-11-21T11:48:54,240,0,92,240
2022-11-21T11:58:21,240,0,92,240
2022-11-21T12:07:36,240,0,92,240
2022-11-21T12:16:51,240,0,92,240
2022-11-21T12:26:06,240,0,92,240
2022-11-21T12:35:22,240,0,92,240
2022-11-21T12:44:39,240,0,92,240
2022-11-21T12:53:57,240,0,92,240
2022-11-21T13:03:19,240,0,91,240
2022-11-21T13:12:38,240,0,91,240
2022-11-21T13:22:02,240,0,91,240
2022-11-21T13:31:17,240,0,91,240
2022-11-21T13:40:31,240,0,91,240
2022-11-21T13:49:45,240,0,91,240
2022-11-21T13:59:01,240,0,91,240
2022-11-21T14:08:17,240,0,91,240
2022-11-21T14:17:32,240,0,91,240
2022-11-21T14:26:47,240,0,90,240
2022-11-21T14:36:13,240,0,90,240
2022-11-21T14:45:29,240,0,90,240
2022-11-21T14:54:45,240,0,90,240
2022-11-21T15:04:01,240,0,90,240
2022-11-21T15:13:17,240,0,90,240
2022-11-21T15:22:33,240,0,90,240
2022-11-21T15:31:47,240,0,90,240
2022-11-21T15:41:12,240,0,90,240
2022-11-21T15:50:27,240,0,90,240
2022-11-21T15:59:42,240,0,90,240
2022-11-21T16:08:57,240,0,90,240
2022-11-21T16:18:11,240,0,90,240
2022-11-21T16:27:25,240,0,89,240
2022-11-21T16:36:39,240,0,89,240
2022-11-21T16:45:55,240,0,89,240
2022-11-21T16:55:20,240,0,89,240
2022-11-21T17:04:36,240,0,89,240
2022-11-21T17:13:51,240,0,89,240
2022-11-21T17:23:06,240,0,89,240
2022-11-21T17:32:21,240,0,89,240
2022-11-21T17:41:34,240,0,89,240
2022-11-21T17:50:50,240,0,88,240
2022-11-21T18:00:04,240,0,88,240
2022-11-21T18:09:19,240,0,88,240
2022-11-21T18:18:45,240,0,88,240
2022-11-21T18:28:00,240,0,88,240
2022-11-21T18:37:15,240,0,88,240
2022-11-21T18:46:30,240,0,88,240
2022-11-21T18:55:45,240,0,88,240
2022-11-21T19:05:00,240,0,88,240
2022-11-21T19:14:14,240,0,88,240
2022-11-21T19:23:27,240,0,88,240
2022-11-21T19:32:49,240,0,88,240
2022-11-21T19:42:02,240,0,88,240
2022-11-21T19:51:15,240,0,88,240
2022-11-21T20:00:27,240,0,88,240
2022-11-21T20:09:40,240,0,88,240
2022-11-21T20:18:54,240,0,88,240
2022-11-21T20:28:07,240,0,88,240
2022-11-21T20:37:21,240,0,88,240
2022-11-21T20:46:33,240,0,88,240
2022-11-21T20:55:55,240,0,88,240
2022-11-21T21:05:08,240,0,88,240
2022-11-21T21:14:21,240,0,88,240
2022-11-21T21:23:34,240,0,88,240
2022-11-21T21:32:47,240,0,88,240
2022-11-21T21:41:59,240,0,88,240
2022-11-21T21:51:13,240,0,88,240
2022-11-21T22:00:25,240,0,88,240
2022-11-21T22:09:38,240,0,88,240
2022-11-21T22:18:51,240,0,88,240
2022-11-21T22:28:04,240,0,88,240
2022-11-21T22:37:28,240,0,88,240
2022-11-21T22:46:41,240,0,88,240
2022-11-21T22:55:53,240,0,88,240
