time,enrolled,available,waitlisted,total
2022-11-06T10:56:05,0,100,0,100
2022-11-06T11:05:20,0,100,0,100
2022-11-06T11:14:35,0,100,0,100
2022-11-06T11:23:52,0,100,0,100
2022-11-06T11:33:14,0,100,0,100
2022-11-06T11:42:30,0,100,0,100
2022-11-06T11:51:44,0,100,0,100
2022-11-06T12:00:58,0,100,0,100
2022-11-06T12:10:13,0,100,0,100
2022-11-06T12:19:29,0,100,0,100
2022-11-06T12:28:54,0,100,0,100
2022-11-06T12:38:07,0,100,0,100
2022-11-06T12:47:23,0,100,0,100
2022-11-06T12:56:37,0,100,0,100
2022-11-06T13:05:51,0,100,0,100
2022-11-06T13:15:06,0,100,0,100
2022-11-06T13:24:23,0,100,0,100
2022-11-06T13:33:37,0,100,0,100
2022-11-06T13:42:50,0,100,0,100
2022-11-06T13:52:04,0,100,0,100
2022-11-06T14:01:19,0,100,0,100
2022-11-06T14:10:34,0,100,0,100
2022-11-06T14:19:57,0,100,0,100
2022-11-06T14:29:11,0,100,0,100
2022-11-06T14:38:25,0,100,0,100
2022-11-06T14:47:42,0,100,0,100
2022-11-06T14:56:56,0,100,0,100
2022-11-06T15:06:09,0,100,0,100
2022-11-06T15:15:23,0,100,0,100
2022-11-06T15:24:37,0,100,0,100
2022-11-06T15:33:50,0,100,0,100
2022-11-06T15:43:05,0,100,0,100
2022-11-06T15:52:18,0,100,0,100
2022-11-06T16:01:30,0,100,0,100
2022-11-06T16:10:53,0,100,0,100
2022-11-06T16:20:07,0,100,0,100
2022-11-06T16:29:24,0,100,0,100
2022-11-06T16:38:40,0,100,0,100
2022-11-06T16:47:55,0,100,0,100
2022-11-06T16:57:10,0,100,0,100
2022-11-06T17:06:25,0,100,0,100
2022-11-06T17:15:39,0,100,0,100
2022-11-06T17:24:54,0,100,0,100
2022-11-06T17:34:10,0,100,0,100
2022-11-06T17:43:35,0,100,0,100
2022-11-06T17:52:49,0,100,0,100
2022-11-06T18:02:04,0,100,0,100
2022-11-06T18:11:19,0,100,0,100
2022-11-06T18:20:35,0,100,0,100
2022-11-06T18:29:49,0,100,0,100
2022-11-06T18:39:02,0,100,0,100
2022-11-06T18:48:16,0,100,0,100
2022-11-06T18:57:31,0,100,0,100
2022-11-06T19:06:56,0,100,0,100
2022-11-06T19:16:10,0,100,0,100
2022-11-06T19:25:24,0,100,0,100
2022-11-06T19:34:39,0,100,0,100
2022-11-06T19:43:52,0,100,0,100
2022-11-06T19:53:06,0,100,0,100
2022-11-06T20:02:20,0,100,0,100
2022-11-06T20:11:34,0,100,0,100
2022-11-06T20:20:48,0,100,0,100
2022-11-06T20:30:04,0,100,0,100
2022-11-06T20:39:26,0,100,0,100
2022-11-06T20:48:41,0,100,0,100
2022-11-06T20:57:54,0,100,0,100
2022-11-06T21:07:10,0,100,0,100
2022-11-06T21:16:22,0,100,0,100
2022-11-06T21:25:35,0,100,0,100
2022-11-06T21:34:48,0,100,0,100
2022-11-06T21:44:04,0,100,0,100
2022-11-06T21:53:27,0,100,0,100
2022-11-06T22:02:43,0,100,0,100
2022-11-06T22:11:57,0,100,0,100
2022-11-06T22:21:13,0,100,0,100
2022-11-06T22:30:28,0,100,0,100
2022-11-06T22:39:43,0,100,0,100
2022-11-06T22:48:57,0,100,0,100
2022-11-06T22:58:12,0,100,0,100
2022-11-06T23:07:38,0,100,0,100
2022-11-06T23:16:53,0,100,0,100
2022-11-06T23:26:09,0,100,0,100
2022-11-06T23:35:24,0,100,0,100
2022-11-06T23:44:40,0,100,0,100
2022-11-06T23:53:55,0,100,0,100
2022-11-07T00:04:54,0,100,0,100
2022-11-07T00:14:17,0,100,0,100
2022-11-07T00:23:45,0,100,0,100
2022-11-07T00:33:02,0,100,0,100
2022-11-07T00:42:18,0,100,0,100
2022-11-07T00:51:32,0,100,0,100
2022-11-07T01:00:46,0,100,0,100
2022-11-07T01:10:07,0,100,0,100
2022-11-07T01:19:24,0,100,0,100
2022-11-07T01:28:39,0,100,0,100
2022-11-07T01:37:54,0,100,0,100
2022-11-07T01:47:19,0,100,0,100
2022-11-07T01:56:34,0,100,0,100
2022-11-07T02:05:47,0,100,0,100
2022-11-07T02:15:02,0,100,0,100
2022-11-07T02:24:18,0,100,0,100
2022-11-07T02:33:31,0,100,0,100
2022-11-07T02:42:46,0,100,0,100
2022-11-07T02:52:00,0,100,0,100
2022-11-07T03:01:14,0,100,0,100
2022-11-07T03:10:29,0,100,0,100
2022-11-07T03:19:44,0,100,0,100
2022-11-07T03:28:59,0,100,0,100
2022-11-07T03:38:16,0,100,0,100
2022-11-07T03:47:31,0,100,0,100
2022-11-07T03:56:48,0,100,0,100
2022-11-07T04:06:06,0,100,0,100
2022-11-07T04:23:15,0,100,0,100
2022-11-07T04:32:54,0,100,0,100
2022-11-07T04:42:11,0,100,0,100
2022-11-07T04:51:29,0,100,0,100
2022-11-07T05:00:43,0,100,0,100
2022-11-07T05:09:59,0,100,0,100
2022-11-07T05:19:13,0,100,0,100
2022-11-07T05:28:27,0,100,0,100
2022-11-07T05:37:40,0,100,0,100
2022-11-07T05:46:55,0,100,0,100
2022-11-07T05:56:11,0,100,0,100
2022-11-07T06:05:28,0,100,0,100
2022-11-07T06:14:45,0,100,0,100
2022-11-07T06:24:03,0,100,0,100
2022-11-07T06:33:20,0,100,0,100
2022-11-07T06:42:37,0,100,0,100
2022-11-07T06:51:53,0,100,0,100
2022-11-07T07:01:09,0,100,0,100
2022-11-07T07:10:26,0,100,0,100
2022-11-07T07:19:43,0,100,0,100
2022-11-07T07:29:01,0,100,0,100
2022-11-07T07:38:18,0,100,0,100
2022-11-07T07:47:35,0,100,0,100
2022-11-07T07:56:56,0,100,0,100
2022-11-07T08:06:15,0,100,0,100
2022-11-07T08:15:34,0,100,0,100
2022-11-07T08:24:52,0,100,0,100
2022-11-07T08:34:21,0,100,0,100
2022-11-07T08:43:39,0,100,0,100
2022-11-07T08:52:55,0,100,0,100
2022-11-07T09:02:13,0,100,0,100
2022-11-07T09:11:34,1,99,0,100
2022-11-07T09:20:55,1,99,0,100
2022-11-07T09:30:14,1,99,0,100
2022-11-07T09:39:33,1,99,0,100
2022-11-07T09:49:11,5,95,0,100
2022-11-07T09:58:29,5,95,0,100
2022-11-07T10:07:48,5,95,0,100
2022-11-07T10:17:07,5,95,0,100
2022-11-07T10:26:26,5,95,0,100
2022-11-07T10:35:46,5,95,0,100
2022-11-07T10:45:18,5,95,0,100
2022-11-07T10:54:37,5,95,0,100
2022-11-07T11:03:57,5,95,0,100
2022-11-07T11:13:18,5,95,0,100
2022-11-07T11:22:39,5,95,0,100
2022-11-07T11:32:10,5,95,0,100
2022-11-07T11:41:30,5,95,0,100
2022-11-07T11:50:48,5,95,0,100
2022-11-07T12:00:06,5,95,0,100
2022-11-07T12:09:35,5,95,0,100
2022-11-07T12:18:54,5,95,0,100
2022-11-07T12:28:15,5,95,0,100
2022-11-07T12:37:34,5,95,0,100
2022-11-07T12:47:04,5,95,0,100
2022-11-07T12:56:24,5,95,0,100
2022-11-07T13:05:45,5,95,0,100
2022-11-07T13:15:06,5,95,0,100
2022-11-07T13:24:37,5,95,0,100
2022-11-07T13:33:58,5,95,0,100
2022-11-07T13:43:19,5,95,0,100
2022-11-07T13:52:51,5,95,0,100
2022-11-07T14:02:11,5,95,0,100
2022-11-07T14:11:30,5,95,0,100
2022-11-07T14:20:50,5,95,0,100
2022-11-07T14:30:21,6,94,0,100
2022-11-07T14:39:40,6,94,0,100
2022-11-07T14:48:59,6,94,0,100
2022-11-07T14:58:17,7,93,0,100
2022-11-07T15:07:36,7,93,0,100
2022-11-07T15:17:07,7,93,0,100
2022-11-07T15:26:27,7,93,0,100
2022-11-07T15:35:45,7,93,0,100
2022-11-07T15:45:03,7,93,0,100
2022-11-07T15:54:32,7,93,0,100
2022-11-07T16:03:50,7,93,0,100
2022-11-07T16:13:08,8,92,0,100
2022-11-07T16:22:26,8,92,0,100
2022-11-07T16:31:55,8,92,0,100
2022-11-07T16:41:13,8,92,0,100
2022-11-07T16:50:31,8,92,0,100
2022-11-07T16:59:49,8,92,0,100
2022-11-07T17:09:08,8,92,0,100
2022-11-07T17:18:42,8,92,0,100
2022-11-07T17:27:59,8,92,0,100
2022-11-07T17:37:17,8,92,0,100
2022-11-07T17:46:35,8,92,0,100
2022-11-07T17:55:52,8,92,0,100
2022-11-07T18:05:24,8,92,0,100
2022-11-07T18:14:41,8,92,0,100
2022-11-07T18:23:58,8,92,0,100
2022-11-07T18:33:16,8,92,0,100
2022-11-07T18:42:43,8,92,0,100
2022-11-07T18:52:01,8,92,0,100
2022-11-07T19:01:17,9,91,0,100
2022-11-07T19:10:35,9,91,0,100
2022-11-07T19:20:02,9,91,0,100
2022-11-07T19:29:20,11,89,0,100
2022-11-07T19:38:40,12,88,0,100
2022-11-07T19:47:57,12,88,0,100
2022-11-07T19:57:15,15,85,0,100
2022-11-07T20:06:43,15,85,0,100
2022-11-07T20:16:02,16,84,0,100
2022-11-07T20:25:19,16,84,0,100
2022-11-07T20:34:37,18,82,0,100
2022-11-07T20:43:55,21,79,0,100
2022-11-07T20:53:13,21,79,0,100
2022-11-07T21:02:40,21,79,0,100
2022-11-07T21:11:57,21,79,0,100
2022-11-07T21:21:12,21,79,0,100
2022-11-07T21:30:32,21,79,0,100
2022-11-07T21:39:47,21,79,0,100
2022-11-07T21:49:02,21,79,0,100
2022-11-07T21:58:29,21,79,0,100
2022-11-07T22:07:47,21,79,0,100
2022-11-07T22:17:03,21,79,0,100
2022-11-07T22:26:20,21,79,0,100
2022-11-07T22:35:35,22,78,0,100
2022-11-07T22:44:52,22,78,0,100
2022-11-07T22:54:06,22,78,0,100
2022-11-07T23:03:35,22,78,0,100
2022-11-07T23:12:51,22,78,0,100
2022-11-07T23:22:07,22,78,0,100
2022-11-07T23:31:22,22,78,0,100
2022-11-07T23:40:38,22,78,0,100
2022-11-07T23:49:54,22,78,0,100
2022-11-07T23:59:09,22,78,0,100
2022-11-08T00:08:38,22,78,0,100
2022-11-08T00:17:59,22,78,0,100
2022-11-08T00:27:17,22,78,0,100
2022-11-08T00:36:33,22,78,0,100
2022-11-08T00:45:50,22,78,0,100
2022-11-08T00:55:08,23,77,0,100
2022-11-08T01:04:25,23,77,0,100
2022-11-08T01:13:43,23,77,0,100
2022-11-08T01:23:00,23,77,0,100
2022-11-08T01:32:19,23,77,0,100
2022-11-08T01:41:36,23,77,0,100
2022-11-08T01:51:05,23,77,0,100
2022-11-08T02:00:23,23,77,0,100
2022-11-08T02:09:39,23,77,0,100
2022-11-08T02:18:55,23,77,0,100
2022-11-08T02:28:10,23,77,0,100
2022-11-08T02:37:29,23,77,0,100
2022-11-08T02:46:47,23,77,0,100
2022-11-08T02:56:04,23,77,0,100
2022-11-08T03:05:21,23,77,0,100
2022-11-08T03:14:38,23,77,0,100
2022-11-08T03:23:53,23,77,0,100
2022-11-08T03:33:08,23,77,0,100
2022-11-08T03:42:36,23,77,0,100
2022-11-08T03:51:52,23,77,0,100
2022-11-08T04:02:41,23,77,0,100
2022-11-08T04:18:22,23,77,0,100
2022-11-08T04:28:05,23,77,0,100
2022-11-08T04:37:24,23,77,0,100
2022-11-08T04:46:43,23,77,0,100
2022-11-08T04:56:02,23,77,0,100
2022-11-08T05:05:19,23,77,0,100
2022-11-08T05:14:35,23,77,0,100
2022-11-08T05:23:52,23,77,0,100
2022-11-08T05:33:09,23,77,0,100
2022-11-08T05:42:27,23,77,0,100
2022-11-08T05:51:47,23,77,0,100
2022-11-08T06:01:05,23,77,0,100
2022-11-08T06:10:22,23,77,0,100
2022-11-08T06:19:38,23,77,0,100
2022-11-08T06:28:55,23,77,0,100
2022-11-08T06:38:11,23,77,0,100
2022-11-08T06:47:29,23,77,0,100
2022-11-08T06:56:46,23,77,0,100
2022-11-08T07:06:14,23,77,0,100
2022-11-08T07:15:33,23,77,0,100
2022-11-08T07:24:51,23,77,0,100
2022-11-08T07:34:11,23,77,0,100
2022-11-08T07:43:29,23,77,0,100
2022-11-08T07:52:49,23,77,0,100
2022-11-08T08:02:08,23,77,0,100
2022-11-08T08:11:26,23,77,0,100
2022-11-08T08:20:46,23,77,0,100
2022-11-08T08:30:04,23,77,0,100
2022-11-08T08:39:23,26,74,0,100
2022-11-08T08:48:42,27,73,0,100
2022-11-08T08:58:00,27,73,0,100
2022-11-08T09:07:19,27,73,0,100
2022-11-08T09:51:57,32,68,0,100
2022-11-08T10:03:11,34,66,0,100
2022-11-08T10:11:37,34,66,0,100
2022-11-08T10:20:57,34,66,0,100
2022-11-08T10:30:07,34,66,0,100
2022-11-08T10:39:16,35,65,0,100
2022-11-08T10:48:25,35,65,0,100
2022-11-08T10:57:36,35,65,0,100
2022-11-08T11:06:57,36,64,0,100
2022-11-08T11:16:07,36,64,0,100
2022-11-08T11:25:18,37,63,0,100
2022-11-08T11:34:29,37,63,0,100
2022-11-08T11:43:51,37,63,0,100
2022-11-08T11:53:00,37,63,0,100
2022-11-08T12:02:11,40,60,0,100
2022-11-08T12:11:20,41,59,0,100
2022-11-08T12:20:28,41,59,0,100
2022-11-08T12:29:50,44,56,0,100
2022-11-08T12:39:00,44,56,0,100
2022-11-08T12:48:10,44,56,0,100
2022-11-08T12:57:30,46,54,0,100
2022-11-08T13:06:42,46,54,0,100
2022-11-08T13:15:55,46,54,0,100
2022-11-08T13:25:07,46,54,0,100
2022-11-08T13:34:18,45,55,0,100
2022-11-08T13:43:41,46,54,0,100
2022-11-08T13:52:54,47,53,0,100
2022-11-08T14:02:06,49,51,0,100
2022-11-08T14:11:22,52,48,0,100
2022-11-08T14:20:46,52,48,0,100
2022-11-08T14:29:57,53,47,0,100
2022-11-08T14:39:06,53,47,0,100
2022-11-08T14:48:16,53,47,0,100
2022-11-08T14:57:39,54,46,0,100
2022-11-08T15:06:50,55,45,0,100
2022-11-08T15:16:01,55,45,0,100
2022-11-08T15:25:12,55,45,0,100
2022-11-08T15:39:34,57,43,0,100
2022-11-08T15:48:46,57,43,0,100
2022-11-08T15:57:59,57,43,0,100
2022-11-08T16:07:16,59,41,0,100
2022-11-08T16:16:42,60,40,0,100
2022-11-08T16:25:51,60,40,0,100
2022-11-08T16:35:00,60,40,0,100
2022-11-08T16:44:08,60,40,0,100
2022-11-08T16:53:28,61,39,0,100
2022-11-08T17:02:37,61,39,0,100
2022-11-08T17:11:46,61,39,0,100
2022-11-08T17:20:55,61,39,0,100
2022-11-08T17:30:15,61,39,0,100
2022-11-08T17:39:24,61,39,0,100
2022-11-08T17:48:32,61,39,0,100
2022-11-08T17:57:42,61,39,0,100
2022-11-08T18:06:53,61,39,0,100
2022-11-08T18:16:15,62,38,0,100
2022-11-08T18:25:24,65,35,0,100
2022-11-08T18:34:34,65,35,0,100
2022-11-08T18:43:42,67,33,0,100
2022-11-08T18:52:51,71,29,0,100
2022-11-08T19:02:10,71,29,0,100
2022-11-08T19:11:17,72,28,0,100
2022-11-08T19:20:25,72,28,0,100
2022-11-08T19:29:32,72,28,0,100
2022-11-08T19:38:52,72,28,0,100
2022-11-08T19:47:59,75,25,0,100
2022-11-08T19:57:07,76,24,0,100
2022-11-08T20:06:17,77,23,0,100
2022-11-08T20:15:26,77,23,0,100
2022-11-08T20:24:34,77,23,0,100
2022-11-08T20:33:43,78,22,0,100
2022-11-08T20:43:01,79,21,0,100
2022-11-08T20:52:08,79,21,0,100
2022-11-08T21:01:16,79,21,0,100
2022-11-08T21:10:23,79,21,0,100
2022-11-08T21:19:29,79,21,0,100
2022-11-08T21:28:36,79,21,0,100
2022-11-08T21:37:53,79,21,0,100
2022-11-08T21:46:59,78,22,0,100
2022-11-08T21:56:05,78,22,0,100
2022-11-08T22:05:11,78,22,0,100
2022-11-08T22:14:17,78,22,0,100
2022-11-08T22:23:23,78,22,0,100
2022-11-08T22:32:40,78,22,0,100
2022-11-08T22:41:46,78,22,0,100
2022-11-08T22:50:52,78,22,0,100
2022-11-08T22:59:57,78,22,0,100
2022-11-08T23:09:04,78,22,0,100
2022-11-08T23:18:10,78,22,0,100
2022-11-08T23:27:16,78,22,0,100
2022-11-08T23:36:34,78,22,0,100
2022-11-08T23:45:40,78,22,0,100
2022-11-08T23:54:46,78,22,0,100
2022-11-09T00:03:52,78,22,0,100
2022-11-09T00:13:00,78,22,0,100
2022-11-09T00:22:07,78,22,0,100
2022-11-09T00:31:14,78,22,0,100
2022-11-09T00:40:33,78,22,0,100
2022-11-09T00:49:42,78,22,0,100
2022-11-09T00:58:49,78,22,0,100
2022-11-09T01:07:57,78,22,0,100
2022-11-09T01:17:04,78,22,0,100
2022-11-09T01:26:12,78,22,0,100
2022-11-09T01:35:20,78,22,0,100
2022-11-09T01:44:27,78,22,0,100
2022-11-09T01:53:34,78,22,0,100
2022-11-09T02:02:41,78,22,0,100
2022-11-09T02:11:49,78,22,0,100
2022-11-09T02:21:01,78,22,0,100
2022-11-09T02:30:20,78,22,0,100
2022-11-09T02:39:27,78,22,0,100
2022-11-09T02:48:33,78,22,0,100
2022-11-09T02:57:39,78,22,0,100
2022-11-09T03:06:46,78,22,0,100
2022-11-09T03:15:53,78,22,0,100
2022-11-09T03:24:59,78,22,0,100
2022-11-09T03:34:06,78,22,0,100
2022-11-09T03:43:15,78,22,0,100
2022-11-09T03:52:24,78,22,0,100
2022-11-09T04:01:32,78,22,0,100
2022-11-09T04:21:48,78,22,0,100
2022-11-09T04:31:21,78,22,0,100
2022-11-09T04:40:31,78,22,0,100
2022-11-09T04:49:40,78,22,0,100
2022-11-09T04:58:46,78,22,0,100
2022-11-09T05:07:52,78,22,0,100
2022-11-09T05:16:57,78,22,0,100
2022-11-09T05:26:02,78,22,0,100
2022-11-09T05:35:11,78,22,0,100
2022-11-09T05:44:19,78,22,0,100
2022-11-09T05:53:28,78,22,0,100
2022-11-09T06:02:38,78,22,0,100
2022-11-09T06:11:47,78,22,0,100
2022-11-09T06:20:55,78,22,0,100
2022-11-09T06:30:02,78,22,0,100
2022-11-09T06:39:09,78,22,0,100
2022-11-09T06:48:16,78,22,0,100
2022-11-09T06:57:26,78,22,0,100
2022-11-09T07:06:36,78,22,0,100
2022-11-09T07:15:43,78,22,0,100
2022-11-09T07:24:51,78,22,0,100
2022-11-09T07:34:00,78,22,0,100
2022-11-09T07:43:09,78,22,0,100
2022-11-09T07:52:18,78,22,0,100
2022-11-09T08:01:27,78,22,0,100
2022-11-09T08:10:36,78,22,0,100
2022-11-09T08:19:45,78,22,0,100
2022-11-09T08:28:57,79,21,0,100
2022-11-09T08:38:17,79,21,0,100
2022-11-09T08:47:28,80,20,0,100
2022-11-09T08:56:38,80,20,0,100
2022-11-09T09:05:49,81,19,0,100
2022-11-09T09:14:59,82,18,0,100
2022-11-09T09:24:11,83,17,0,100
2022-11-09T09:33:33,84,16,0,100
2022-11-09T09:42:44,84,16,0,100
2022-11-09T09:51:56,84,16,0,100
2022-11-09T10:01:09,86,14,0,100
2022-11-09T10:10:25,87,13,0,100
2022-11-09T10:19:37,87,13,0,100
2022-11-09T10:29:06,87,13,0,100
2022-11-09T10:38:19,87,13,0,100
2022-11-09T10:47:41,87,13,0,100
2022-11-09T10:56:55,87,13,0,100
2022-11-09T11:06:16,88,12,0,100
2022-11-09T11:15:28,88,12,0,100
2022-11-09T11:24:41,89,11,0,100
2022-11-09T11:33:55,89,11,0,100
2022-11-09T11:43:17,90,10,0,100
2022-11-09T11:52:31,91,9,0,100
2022-11-09T12:01:47,92,8,0,100
2022-11-09T12:10:59,92,8,0,100
2022-11-09T12:20:21,93,7,0,100
2022-11-09T12:29:31,93,7,0,100
2022-11-09T12:38:43,95,5,0,100
2022-11-09T12:47:55,95,5,0,100
2022-11-09T12:57:07,95,5,0,100
2022-11-09T13:06:29,95,5,0,100
2022-11-09T13:15:42,96,4,0,100
2022-11-09T13:24:54,96,4,0,100
2022-11-09T13:34:10,97,3,0,100
2022-11-09T13:43:33,98,2,0,100
2022-11-09T13:52:45,98,2,0,100
2022-11-09T14:01:58,98,2,0,100
2022-11-09T14:11:16,99,1,0,100
2022-11-09T14:20:41,99,1,0,100
2022-11-09T14:29:54,99,1,0,100
2022-11-09T14:39:08,99,1,0,100
2022-11-09T14:48:20,99,1,0,100
2022-11-09T14:57:45,99,1,0,100
2022-11-09T15:07:00,99,1,0,100
2022-11-09T15:16:13,100,0,0,100
2022-11-09T15:25:25,100,0,0,100
2022-11-09T15:34:49,100,0,0,100
2022-11-09T15:44:02,100,0,0,100
2022-11-09T15:53:15,100,0,0,100
2022-11-09T16:02:41,100,0,0,100
2022-11-09T16:11:54,100,0,0,100
2022-11-09T16:21:05,100,0,0,100
2022-11-09T16:30:17,100,0,0,100
2022-11-09T16:39:42,100,0,0,100
2022-11-09T16:48:54,100,0,0,100
2022-11-09T16:58:06,100,0,0,100
2022-11-09T17:07:20,100,0,0,100
2022-11-09T17:16:44,100,0,0,100
2022-11-09T17:25:56,100,0,0,100
2022-11-09T17:35:08,100,0,0,100
2022-11-09T17:44:19,100,0,0,100
2022-11-09T17:53:30,100,0,0,100
2022-11-09T18:02:57,100,0,0,100
2022-11-09T18:12:09,100,0,0,100
2022-11-09T18:21:19,100,0,0,100
2022-11-09T18:30:30,100,0,0,100
2022-11-09T18:39:39,100,0,0,100
2022-11-09T18:49:01,100,0,0,100
2022-11-09T18:58:11,100,0,0,100
2022-11-09T19:07:22,100,0,0,100
2022-11-09T19:16:33,100,0,0,100
2022-11-09T19:25:43,100,0,0,100
2022-11-09T19:34:54,100,0,0,100
2022-11-09T19:44:14,100,0,0,100
2022-11-09T19:53:24,100,0,0,100
2022-11-09T20:02:33,100,0,0,100
2022-11-09T20:11:43,100,0,0,100
2022-11-09T20:20:52,100,0,0,100
2022-11-09T20:30:12,100,0,0,100
2022-11-09T20:39:22,100,0,0,100
2022-11-09T20:48:32,100,0,0,100
2022-11-09T20:57:41,100,0,0,100
2022-11-09T21:06:51,100,0,0,100
2022-11-09T21:16:11,100,0,0,100
2022-11-09T21:25:20,100,0,0,100
2022-11-09T21:34:28,100,0,0,100
2022-11-09T21:43:38,100,0,0,100
2022-11-09T21:52:47,100,0,0,100
2022-11-09T22:02:06,100,0,0,100
2022-11-09T22:11:16,100,0,0,100
2022-11-09T22:20:25,100,0,0,100
2022-11-09T22:29:34,100,0,0,100
2022-11-09T22:38:42,100,0,0,100
2022-11-09T22:47:50,100,0,0,100
2022-11-09T22:57:09,100,0,0,100
2022-11-09T23:06:18,100,0,0,100
2022-11-09T23:15:27,100,0,0,100
2022-11-09T23:24:35,100,0,0,100
2022-11-09T23:33:43,99,1,0,100
2022-11-09T23:42:52,99,1,0,100
2022-11-09T23:52:00,99,1,0,100
2022-11-10T00:01:08,99,1,0,100
2022-11-10T00:10:30,99,1,0,100
2022-11-10T00:19:49,99,1,0,100
2022-11-10T00:28:58,99,1,0,100
2022-11-10T00:38:10,99,1,0,100
2022-11-10T00:47:21,99,1,0,100
2022-11-10T00:56:32,99,1,0,100
2022-11-10T01:05:42,99,1,0,100
2022-11-10T01:14:52,99,1,0,100
2022-11-10T01:24:13,99,1,0,100
2022-11-10T01:33:22,99,1,0,100
2022-11-10T01:42:33,99,1,0,100
2022-11-10T01:51:42,99,1,0,100
2022-11-10T02:00:51,99,1,0,100
2022-11-10T02:09:59,99,1,0,100
2022-11-10T02:19:07,99,1,0,100
2022-11-10T02:28:13,99,1,0,100
2022-11-10T02:37:25,99,1,0,100
2022-11-10T02:46:33,99,1,0,100
2022-11-10T02:55:42,99,1,0,100
